,f1,f2,f3,f4,f5,f6,f7,Timestamp
696,0.44766146993318484,0.5222672064777328,0.4528301886792453,0.5297872340425532,0.451114922813036,0.4166666666666667,0.41521739130434787,2019-06-05 10:00:00
697,0.4587973273942093,0.4554655870445344,0.46226415094339623,0.5234042553191489,0.4734133790737564,0.35984848484848486,0.3956521739130435,2019-06-05 10:05:00
698,0.4966592427616926,0.4534412955465587,0.4660377358490566,0.5404255319148936,0.44425385934819894,0.4090909090909091,0.43043478260869567,2019-06-05 10:10:00
699,0.5011135857461024,0.5,0.45849056603773586,0.5574468085106383,0.5300171526586621,0.3787878787878788,0.3869565217391305,2019-06-05 10:15:00
700,0.5612472160356348,0.6214574898785425,0.569811320754717,0.5297872340425532,0.4614065180102916,0.4526515151515152,0.4630434782608696,2019-06-05 10:20:00
701,0.4855233853006681,0.5080971659919028,0.469811320754717,0.6042553191489362,0.5403087478559178,0.5,0.48260869565217396,2019-06-05 10:25:00
702,0.4677060133630289,0.4919028340080972,0.539622641509434,0.5382978723404256,0.49914236706689535,0.42613636363636365,0.45,2019-06-05 10:30:00
703,0.5233853006681515,0.4655870445344129,0.4490566037735849,0.5085106382978724,0.4528301886792453,0.3920454545454546,0.44782608695652176,2019-06-05 10:35:00
704,0.5812917594654788,0.6497975708502024,0.5547169811320755,0.5148936170212766,0.48713550600343053,0.4905303030303031,0.49130434782608695,2019-06-05 10:40:00
705,0.5033407572383073,0.4736842105263158,0.5415094339622641,0.6042553191489362,0.5986277873070326,0.5473484848484849,0.5543478260869565,2019-06-05 10:45:00
706,0.6681514476614699,0.7307692307692307,0.6132075471698113,0.5787234042553192,0.5660377358490566,0.46590909090909094,0.4847826086956522,2019-06-05 10:50:00
707,0.6102449888641425,0.5809716599190283,0.6396226415094339,0.6085106382978723,0.5728987993138936,0.4772727272727273,0.4173913043478261,2019-06-05 10:55:00
708,0.4788418708240534,0.4676113360323887,0.47547169811320755,0.674468085106383,0.6243567753001715,0.4962121212121212,0.43695652173913047,2019-06-05 11:00:00
709,0.6191536748329621,0.5769230769230769,0.5943396226415094,0.548936170212766,0.49914236706689535,0.4488636363636364,0.4934782608695652,2019-06-05 11:05:00
710,0.5634743875278396,0.5890688259109311,0.5773584905660377,0.5531914893617021,0.5368782161234992,0.46780303030303033,0.4739130434782609,2019-06-05 11:10:00
711,0.5946547884187082,0.5769230769230769,0.5811320754716981,0.548936170212766,0.5368782161234992,0.4772727272727273,0.4608695652173913,2019-06-05 11:15:00
712,0.5345211581291759,0.5870445344129555,0.5452830188679245,0.625531914893617,0.6106346483704974,0.5587121212121212,0.5695652173913043,2019-06-05 11:20:00
713,0.5434298440979956,0.5647773279352226,0.5528301886792453,0.5659574468085107,0.5180102915951973,0.49242424242424243,0.48043478260869565,2019-06-05 11:25:00
714,0.5412026726057906,0.6032388663967612,0.5377358490566038,0.5319148936170213,0.48542024013722124,0.4810606060606061,0.5217391304347826,2019-06-05 11:30:00
715,0.6347438752783964,0.631578947368421,0.6188679245283019,0.5531914893617021,0.5248713550600344,0.49242424242424243,0.4739130434782609,2019-06-05 11:35:00
716,0.5211581291759465,0.548582995951417,0.5207547169811321,0.548936170212766,0.5368782161234992,0.5416666666666667,0.48043478260869565,2019-06-05 11:40:00
717,0.6458797327394209,0.6477732793522267,0.630188679245283,0.548936170212766,0.5111492281303602,0.5018939393939394,0.5152173913043478,2019-06-05 11:45:00
718,0.5701559020044543,0.582995951417004,0.6,0.6319148936170212,0.5831903945111493,0.5321969696969697,0.5326086956521738,2019-06-05 11:50:00
719,0.6124721603563474,0.611336032388664,0.6150943396226415,0.5468085106382978,0.5351629502572899,0.48863636363636365,0.508695652173913,2019-06-05 11:55:00
720,0.6592427616926503,0.645748987854251,0.6415094339622641,0.6340425531914894,0.6106346483704974,0.5151515151515151,0.5391304347826087,2019-06-05 12:00:00
721,0.5434298440979956,0.52834008097166,0.5886792452830188,0.6382978723404256,0.6243567753001715,0.5909090909090909,0.5695652173913043,2019-06-05 12:05:00
722,0.6280623608017817,0.5951417004048583,0.6056603773584905,0.6,0.5763293310463122,0.48484848484848486,0.5195652173913043,2019-06-05 12:10:00
723,0.5723830734966592,0.5587044534412955,0.6245283018867924,0.5957446808510638,0.5951972555746141,0.5587121212121212,0.5499999999999999,2019-06-05 12:15:00
724,0.5345211581291759,0.5445344129554656,0.5264150943396226,0.5170212765957447,0.48370497427101194,0.509469696969697,0.49130434782608695,2019-06-05 12:20:00
725,0.5946547884187082,0.611336032388664,0.6,0.6680851063829787,0.6449399656946827,0.4810606060606061,0.4891304347826087,2019-06-05 12:25:00
726,0.6904231625835189,0.6194331983805668,0.6641509433962264,0.5255319148936171,0.4939965694682676,0.5170454545454546,0.5413043478260869,2019-06-05 12:30:00
727,0.621380846325167,0.6093117408906883,0.5867924528301887,0.6872340425531915,0.6929674099485421,0.5681818181818182,0.5847826086956521,2019-06-05 12:35:00
728,0.6302895322939867,0.5587044534412955,0.620754716981132,0.5297872340425532,0.4922813036020583,0.5037878787878788,0.4565217391304348,2019-06-05 12:40:00
